pkSiteId,commonName,siteNumber,latSeconds,longSeconds,dnrverified,projectAddress,altLocDesc,pin,city,xrefSiteNumber,lotPhaseDistrict,fkSubDivisionId,fkWaterWayId,fkCountyId,fkIslandId,fkWaterwayTypeId,subDivisionHasRestriction,subDivisionRestriction,waterwayHasRestriction,waterwayRestriction,totalSiteImpacts,allPermitsLastExpiryDate,marinaLeaseLastExpiryDate,isAllPermitsExpired,isMarinaLeaseExpired,historicalTracking,historicalEventMemos,historicalDeletedSiteRecs,historicalCorpsPermitNums,historicalSiteHistory,isLockedForEdit,fkLastLockedBy,lastLockedAt,systemLockerBit,fkSubDivision,fkWaterWay,fkCounty,fkIsland,fkWaterwayType,siteStructures,coordinates,siteTypes,projectTypes
743,"East Coast Terminal (Southeast Maritime Services, Savannah Bulk Terminal, Liberty Terminal, Seaboard",10141988_120100PM,115480.98,-291848.004,True,0 Harbor Street (Wharf Lot),"River Mile 13.1, Station 68+450",& 12111974_120000AM,Savannah,02012006_123000PM & 02122013_034716PM & 02262004_0,,-2.0,260,28,-2.0,14,False,,False,,5.33664,2024-12-10T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
1527,East River Street LLC (Savannah Electric & Power),08181994_120200AM,115486.812,-291898.008,True,620 East River Street,"RM 14.5; E Of Marriott Hotel, N Of General McIntos",20005 02003,Savannah,,"1,2,3,4,5 & Port. 19 2nd GMD Garden Ward",-2.0,260,28,-2.0,14,False,,False,,0.25386,2030-03-07T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[]
9581,Eckerd,01052016_021722PM,112099.104,-293381.712,True,729 Bay Street,Lot Left Of City Market Docks,01-00659,Brunswick,,,-2.0,102,66,-2.0,14,False,,False,,0.0,1900-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
688,Egbert Point Road Fill,05101988_120100AM,112213.26,-292956.516,True,,Off Vassar Point Drive,,,,,-2.0,241,66,-2.0,3,False,,False,,0.05395,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
3686,Emerald Pointe Bridges To Hammocks,02062001_120000AM,115412.2272,-291727.9944,True,,John Wesley Way Off Island Expressway,,,,,136.0,294,28,-2.0,3,False,,False,,0.527,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
816,"Enmark Yacht Maintenance (Intermarine, Palmer Johnson)",08221989_120000AM,115551.18,-292000.896,True,301 North Lathrop Avenue,Savannah,1-0538-01-001,Savannah,10012002_015712PM; 04141988_120800AM; 01221989_120,"Parcel One Vale Royal Plantation, 8th GMD",-2.0,260,28,-2.0,14,False,,False,,4.53981,2022-08-11T00:00:00,2011-03-04T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
2175,"EPIC Midstream, LLC (NuStar Energy, ST Services, Kaneb Terminal)",12111997_120000AM,115481.3112,-291765.8448,True,2 Wahlstrom Road & 1 Woodcock Road,10 Ft Strip 752.11 Ft Along Reiverfront,,Savannah,04151993_120000AM,"Parcel 3, Tract 2, 5th GMD",-2.0,260,28,-2.0,14,False,,False,,0.32771,2022-07-21T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
570,Epworth By The Sea Pier,03101987_120700AM,112221.9972,-293068.98,True,,Margaret A. Pitts Road,,,,,139.0,117,66,-2.0,14,False,,False,,0.14967,2018-02-10T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
6502,Exit 29 Hwy 17/84 WPCP ( Southport WWTP) Little Satilla Outfall Pipe,09182007_120000AM,112059.9972,-293698.998,True,,I-95 & Hwy 17 At Exit 29,,,,,-2.0,197,66,-2.0,14,False,,False,,0.44377,2013-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
1103,Farmer,04141992_120100AM,115169.868,-291669.588,True,109 Modena Island Drive,,10145C01008,,,54 (recomb. Of 51A And 54 &A UL),-2.0,270,28,41.0,14,False,,False,,0.26867,2025-11-07T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
2402,Fendig Bridge & Variance,08201998_120100PM,112359.852,-292895.892,True,,Off Cart Drive By North Herrington Road,,St. Simons,,Lot 9 - Hammock,71.0,309,66,59.0,3,False,,False,,0.03603,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
12213,Ferguson & Vickaryous,01212022_114856AM,113938.344,-292711.356,True,Riverpoint Lane NE,Mailing: 1322 Riverpoint Lane NE,0081B0017,Townsend,12072006_105413AM,Lot 206,31.0,275,101,6.0,18,False,,False,,0.03444,2026-08-06T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
5430,Flathman Pond Culverts,02182005_120000AM,115160.76,-291843.72,True,2301 Norwood Avenue,,,Savannah,,,-2.0,149,28,-2.0,14,False,,False,,0.00588,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
307,Flores (Chapell),10201977_120000AM,112385.016,-292979.448,True,6201 Frederica Road,,04-01050,,,,-2.0,131,66,59.0,12,False,,False,,0.17057,2019-06-06T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
3544,"Ford Field And River Club (Marina, Main House & S/d, Bryco Inc.)",09132000_120100PM,114995.016,-292638.996,True,1 Club House Drive,The Ford Plantation,0544 200,Richmond Hill,,"POA & Club Properties, 432.717 Acres, 20th GMD",149.0,227,18,-2.0,14,False,,False,,137.45598,2026-10-09T00:00:00,2019-02-28T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[]
4770,Forest Cove Recreational Park,09182003_092657AM,115124.5404,-292358.9484,True,,Forest Cove,,Savannah,12031974_120000AM,"6th GMD, Lots 10A, 10B, 10C",151.0,115,28,-2.0,-2,False,,False,,8.25936,2017-10-19T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
475,Fort Frederica Bank Stabilization,12131983_120100AM,112405.572,-293015.7,True,6515 Frederica Road,,,,02072000_120000AM,,-2.0,117,66,-2.0,14,False,,False,,0.00813,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
1569,Fort McAllister GA DNR State Park,10281994_120000AM,114772.464,-292236.552,True,Fort McAllister GA DNR State Park,Redbird Creek Public Ramp & Barge Landing Savage I,,,04141988_120000AM,,-2.0,246,18,-2.0,3,False,,False,,0.43804,2023-11-08T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
388,Fort McAllister Marina & Inn (LIVE ABOARD FACILITY),01201981_120000AM,114789.744,-292365.576,True,"3203 Ft. McAllister Road, Off Spur 144",,,Richmond Hill,,"Lot 1, 2, 3 & A",152.0,227,18,-2.0,14,False,,False,,1.98303,2028-05-31T00:00:00,2027-09-01T00:00:00,False,False,,,,,,False,-1,,False,,,,,,[],,[],[]
11446,Fortson Pond Restoration,03192020_025347PM,111792.096,-293092.668,True,Crane Road,,06-04433,,,,-2.0,230,66,28.0,12,False,,False,,0.07483,2027-12-22T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[]
12366,Gadomski & Manzolillo,06082022_033331PM,113751.9,-292636.08,True,Delagal Drive,,0083C 0017,,,Lot 5 Phase 1,108.0,174,101,-2.0,14,False,,False,,0.05769,2029-05-17T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[]
3698,Genesis Point Development & WaterWays Township Public Dock,02212001_120000AM,114748.38,-292224.276,True,Waterways Parkway,Cottonham Trail & Oak Level Road,,,,,156.0,246,18,-2.0,3,False,,False,,27.33716,2020-05-05T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
8216,Georgia Pacific Gypsum - Brunswick,07192013_014943PM,112061.376,-293359.5,True,1 Union Street,,,Brunswick,,,-2.0,102,66,-2.0,14,False,,False,,1.08,2018-12-13T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
6883,Georgia Power (Savannah Electric) Plant Riverside,08282008_121500PM,115503.984,-291946.9968,True,Plant Riverside,MLK Boulevard & River Street,,Savannah,06302004_1204,"1st GMD Tracts B & C, Formerly Wharf Lot 3",-2.0,260,28,-2.0,14,False,,False,,0.42337,2027-08-30T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[]
1347,"Georgia-Pacific Gypsum (Domtar Gypsum, Flintkote)",09131993_120000AM,115482.5316,-291786.7068,True,151 Wahlstrom Rd,Station 63+630,,Savannah,10301998_120100PM,,-2.0,260,28,-2.0,14,False,,False,,1.57394,2030-08-30T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[]
2,Gilman Paper/Durango (North River Development),11091970_120100AM,110642.904,-293543.424,True,,SR 40 Osborne Road,,,05011991_120000AM,723 Acres,313.0,220,23,-2.0,14,False,,False,,64.20611,2028-02-14T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[]
544,GISCO Shrimp Dock (Frederica River),05131986_120500AM,112194.18,-293088.168,True,316 Yacht Club Lane,Southside Of Torras Causeway,,St. Simons,03262013_010824PM,,-2.0,117,66,-2.0,14,False,,False,,0.08703,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
2174,"GISCO Shrimp Docks (Emerald Princess Casino Dock, DOT Spoil Site)",12091997_120200AM,112009.9644,-293357.7756,True,101 Emerald Princess Drive,Next To Sidney Lanier Bridge,,Brunswick,03042014_083959AM,,-2.0,39,66,-2.0,14,False,,False,,28.91785,2023-05-17T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
4585,Glidden,03242003_104703AM,113695.164,-292453.308,True,,Lot 17 Barbour Island,,Townsend,,Lot 17,-2.0,12,101,4.0,14,False,,False,,0.02663,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
451,Glynn Co. - Little St. Simons Island Mosquito Ditches,04041983_120600AM,112502.664,-292653.792,True,,Sancho Pan,,,,,-2.0,257,66,37.0,3,False,,False,,1.14784,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
355,Glynn Co. Mosquito Ditches Blythe Island,02181980_120400AM,112148.1,-293568.624,True,,Blythe Island,,,,,-2.0,230,66,-2.0,-2,False,,False,,4.60102,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
371,Glynn Co. Mosquito Ditches: Sea Island Causeway & Black Banks,06271980_120200AM,112242.1428,-292872.4308,True,,Sea Island Causeway & Black Banks River,,,,,-2.0,26,66,53.0,12,False,,False,,26.0,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
6286,Glynn Co. SSI Connector Roads - Gateway Project,04092007_120100PM,112197.636,-293063.76,True,,Kings Way/Sea Island Rd/Demere Rd.,,,05222018_121028PM,,-2.0,230,66,59.0,8,False,,False,,0.50971,2023-09-14T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
513,Glynn Co. St. Simons Island Marina (Boat & Fishing Club) Expansion,08291985_120100AM,112213.476,-293072.1804,True,1000 Arthur J Moore Drive,,,St. Simons,,"25th GMD, Mult. Blocks Of Riverside Dr. & Tract 1",138.0,117,66,59.0,14,False,,False,,0.34435,2027-02-07T00:00:00,2029-02-28T00:00:00,False,False,,,,,,False,-1,,False,,,,,,[],,[],[]
10829,Glynn County Board Of Commissioners,07122018_020514PM,112127.904,-292948.956,True,"East Beach Causeway, Ocean Boulevard,, And First S",,,St. Simons,,Multiple Parcels Including Marsh Claimed By Bruce,-2.0,241,66,59.0,6,False,,False,,0.0,1900-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
23,Glynn County Cedar Creek Public Ramp,12011971_120100AM,111918.24,-293326.452,True,,Cedar,,Brunswick,,,-2.0,58,66,-2.0,3,False,,False,,0.22222,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
10772,Glynn County Public Works Gateway Project,05222018_121028PM,112199.076,-293067.0,True,,"Along Demere Road, And Sea Island Road North Of De",,,04092007_120100PM,Multiple Portions Of Existing ROW And To Be Aqcuired ROW,-2.0,230,66,59.0,12,False,,False,,0.01,2025-09-03T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
6927,Glynn Farms (Anguilla Tract) JD & Vehicular Bridge/Dock,11242008_090704AM,112546.53,-293794.8372,True,,"Hwy 32 And Hwy 99 Junction, 150.13 Acres",,Sterling,,,159.0,195,66,-2.0,3,False,,False,,0.02541,2014-09-29T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
4386,Glynn Iron And Steel  Driveway Access,09272002_024514PM,112096.584,-293329.548,True,,503 Lanier Blvd,,Brunswick,07052007_035053PM,,-2.0,230,66,-2.0,-2,False,,False,,0.0,1900-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
6405,Glynn Iron Metal,07052007_035053PM,112094.964,-293331.204,True,503 Lanier Blvd,,,Brunswick,09272002_024514PM,,-2.0,230,66,-2.0,8,False,,False,,0.06623,2022-02-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
898,"GO OUTDOORS SAVANNAH, LLC (Hogans Marina)",06191990_120000AM,115246.26,-291558.06,True,36 Wilmington Island Road,,10090 01014,Wilmington,,"Lots A, B, & C",-2.0,301,28,67.0,3,False,,False,,0.30513,2012-01-01T00:00:00,2030-12-31T00:00:00,True,False,,,,,,False,-1,,False,,,,,,[],,[],[]
5256,Gowrie Creek Cottages,09242004_120100PM,112012.1532,-293950.1232,True,28765 US Hwy 17,"W Of Hwy 17, 1.4 M. S Dover Bluff Rd.",,,,"Parcel 1 & 2, Powell Scarlett Estate",460.0,123,23,-2.0,3,True,,False,,0.08696,2014-08-12T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
612,"GPA: Ocean Terminal (East River), Mayors Point Teminal, Colonels Island Terminal",10211987_120000AM,112071.5388,-293523.6276,True,Confluence Of Turtle River & South Brunswick River,Ocean Terminal (1-3+Lanier) = 2nd - 5th St.,,Brunswick,06172008_120511PM & 07012019_113619AM,Mayor Point = Bay St. @ Mansfield,-2.0,273,66,15.0,14,False,,False,,115.55377,2031-02-25T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[]
8101,"Grace Church Of The Islands, Inc.",04182013_101905AM,115256.448,-291484.044,True,6901 Concord Road,PO Box 30775,,Savannah,,"Lot 35, Portion Lot 34 And 3rd St. ROW",281.0,22,28,67.0,6,False,,False,,0.04917,2021-07-25T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
12364,Grand Harbor Community Marina,06062022_033746PM,114869.736,-291838.968,True,Green Island Road,,,Savannah,,Parcel C,167.0,116,28,20.0,3,True,,False,,0.15505,2028-05-19T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[]
9858,Grand Oaks At Ogeechee River Apartments,09082016_020339PM,115238.664,-292454.424,True,Highway 17,,,Savannah,,"Lot A, 7th GMD",-2.0,196,28,-2.0,14,False,,False,,0.0,2023-04-27T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
835,Graversen (Graverson) Bridge & Dock On Hammock,10101989_120500AM,112420.872,-293575.428,True,1 Graverson Island Way (Marsh Landing Drive),,0094-10 000-027,,,Graversen Island,383.0,42,66,-2.0,3,False,,False,,0.15569,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
872,Grove Hill Community Dock,03131990_120300AM,115175.124,-292391.352,True,,Lakeshore Drive,10993C01034,,04031990_120000AM,"Parcel 1, 0.68 Acres",173.0,75,28,-2.0,3,False,,False,,1.84684,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
1556,Grove Shore Community Dock,10041994_120000AM,115074.684,-292364.676,True,0 Shore Road,12 Lots On 3/4 Acre,,Savannah,,,175.0,128,28,-2.0,14,True,,False,,0.7455,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
5721,Habersham Plantation,01102006_104100AM,115054.344,-292366.404,True,9 Williams Retreat Road,,1-0995 -01-038,Savannah,,Parcel 2,174.0,128,28,-2.0,14,True,,False,,0.11409,2012-01-01T00:00:00,2026-06-30T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
487,Hagan Canal & Boat Basin (Valona Harbor),07101984_120300AM,113316.444,-292834.512,True,1029 Stardust Lane,Next To Shrimp Docks,,Valona,,,-2.0,266,101,-2.0,3,False,,False,,0.48209,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
1462,Halfmoon River Community Dock,04301994_120000AM,115130.484,-291564.828,True,,Between #2 & #102 Half Moon River Court,Between 10097 03013 & 10098 01001,Savannah,12101993_120000AM,"5 Ft .Marsh  Easement XX Lots 5 & 6, 5th GMD",178.0,135,28,67.0,14,False,,False,,0.21724,2017-11-06T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
433,Hamilton Landing Causeway To Ledbetter Hammock,09141982_120500AM,112221.036,-293031.756,True,Hamilton Landing Drive,,,,02091988_120400AM,,-2.0,97,66,33.0,3,False,,False,,0.3,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
648,Hamilton Landing Community Ramp & Dock,02091988_120400AM,112228.92,-293014.512,True,104 Sexton Lane,End Of Sexton Lane On Ledbetter Island,0410729,St. Simons Island,09141982_120500AM,,182.0,97,66,33.0,3,False,,False,,0.09146,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
689,Hampton Golf Course Bridges To Hammocks,05101988_120200AM,112615.2,-292861.8,True,,Hampton Point,,,,,183.0,322,66,-2.0,3,False,,False,,0.07163,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
2242,Hampton Island Preserve (Camp Blue Heron Boy Scouts),03041998_120000AM,114204.81999,-292873.6368,True,7 Ablemarle Dr.,,,Riceboro,01222004_1015 & 01271998_1/27/1997_1201,,-2.0,233,92,21.0,3,False,,False,,0.68322,2016-03-23T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
1952,Hampton Island Preserve (Camp Blue Heron Boy Scouts),01271997_120100PM,114184.9998,-292964.9976,True,7 Ablemarle Drive,,,,03041998_1200 & 01222004_1015,,-2.0,233,92,21.0,3,False,,False,,0.06736,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
506,Hampton River Marina/Hampton Club Marina/Hampton River Villas/Hampton Point Marina,04091985_120400AM,112663.53972,-292837.1796,True,1000 Hampton River Club Dr.,"Hampton Point - Marina Parcel, 25th GMD",04-08481,St. Simons Island,,,183.0,139,66,59.0,14,False,,False,,1.39942,2018-02-01T00:00:00,2029-02-28T00:00:00,True,False,,,,,,False,-1,,False,,,,,,[],,[],[]
3939,Harrison Fish Camp Dock,10032001_120000AM,114988.104,-291975.66,True,Location May Be Inaccurate - Pin @ 257 Shipyard Rd,Shipyard Road Off Moon River,,,,Lot 29 Beaulieu Tract,-2.0,268,28,-2.0,3,False,,False,,0.01497,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
149,Hart Salt Lake In Marsh,05111973_120500AM,112264.38,-293044.716,True,115 Saint Clair Drive,,,,,,138.0,117,66,59.0,14,False,,False,,0.00682,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
12583,Hartley,03162023_103049AM,114783.588,-292440.312,True,114 Bluff View Drive,,0673064,Richmond Hill,,Lot 11,235.0,227,18,-2.0,14,False,,False,,0.11745,2029-06-07T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[]
1275,Hawkins Island Bridges & Access Lanes,04051993_120000AM,112281.552,-293025.42,True,,Off Sea Island Causeway @ Hawkins Island Drive,,,,,-2.0,97,66,-2.0,3,False,,False,,0.75911,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
8923,"Hawkins Island Property Owners Association, Inc",03112014_024826PM,112303.368,-293022.936,True,"118 Hawkins Lane , 107 Hawkins Lane",Hawkins Island Common Area,04-11206,St. Simons,,"Phase 4, 1.721 Acre, 25th GMD",-2.0,97,66,23.0,3,False,,False,,0.19146,2024-08-11T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
1426,Helmey Commercial Dock,03101994_120100AM,115237.08,-291560.976,True,124 Palmetto Dr.,,10090 02001,,,Lot 4 Resub of Walthour Sub,528.0,301,28,67.0,3,False,,False,,0.05002,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
366,Helmich Drive Canal & Boat Basin,05131980_120200AM,112525.668,-293164.92,True,440 Mackay Street,By Oak Ridge Subdivision,,,,Lots 18 & 37,309.0,300,66,-2.0,3,False,,False,,0.3416,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
424,Hendrix Road Fill To Hammock,05111982_120300AM,115217.208,-291054.024,True,,8th Street & 5th Avenue,,,,"Lots 1-4, NW Corner",-2.0,159,28,63.0,3,False,,False,,0.03202,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
6067,Heron Watch Bridge,10162006_120000AM,110736.99972,-293527.9998,True,,Manatee Way,,,,,201.0,220,23,-2.0,14,False,,False,,0.03237,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
12226,HGB Properties LLC (FCH Properties),01272022_105252AM,112133.088,-293649.156,True,23 Elsa Drive,Adjacent To I-95,02-00580,Brunswick,,,605.0,273,66,-2.0,14,False,,False,,0.1741,2031-05-15T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[]
1104,Hickory Bluff Marina,04141992_120300AM,111932.64,-293658.516,True,307 Hickory Bluff Drive,Moody Subdivision - 289 Ft. Of Waterfront,125A 047,Waverly,,"Parcel A Hickory Bluff Road, 33rd GMD",-2.0,197,23,-2.0,14,False,,False,,0.05638,2012-01-01T00:00:00,2023-09-05T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
5475,Hidden Pointe Condominiums,04012005_120000AM,115120.944,-292235.364,True,12226 Navajo Road,,2-0862-02-011A,Savannah,08022004_1202 & 08162004_120000AM,,204.0,157,28,-2.0,3,False,,False,,0.0,1900-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
11131,Highsmith (Skipper),04122019_094456AM,111834.972,-293655.384,True,4939 Dover Bluff Road,,,,,,-2.0,201,23,-2.0,3,False,,False,,0.04408,2002-12-28T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
2197,Hill (Davis) Dock & Boardwalks & Bridge To Hammock,01211998_120000AM,112934.6568,-292990.3308,True,,May Hall Island,0066 0003,Darien,,271 GMD Tract 1 Southernmost 3 Acre Mayhall Island,-2.0,205,101,39.0,3,False,,False,,0.22946,2017-01-03T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
445,Hird Island Bal-Mar /Isle Of Palms Community Dock (Gault),02161983_120000AM,113016.168,-292966.272,True,,50' ROW Between Bal-Mar & Isle Of Palms,,Hird Island,,,-2.0,154,101,24.0,3,False,,False,,0.0079,2014-06-09T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
1628,Hird Island North River (McClendon) Community (private) Dock,03201995_120300AM,113057.892,-292949.352,True,Rt. 3 Box 775,N End By Airstrip,,,,,-2.0,220,101,24.0,14,False,,False,,0.0305,2022-08-03T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
13355,Holbrook & Jenkins,05082025_031000PM,112628.7,-292863.744,True,921 & 919 Champney,,,St. Simons Island,,921 & 919,183.0,322,66,59.0,3,False,,False,,0.01678,2031-04-13T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[]
3411,Holly Oaks At Pine Harbor Community Dock,05102000_120100AM,113555.376,-292953.996,True,RT 1 Box 3259 (Rt..3?),,,,,"Lot 4C, Holly Oaks",354.0,258,101,51.0,14,False,,False,,0.11818,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
7234,Honeywell Oyster Restoration,04022010_090017AM,112271.472,-293459.22,True,,Multiple Glynn Co Mudflats,,,09061989_120100AM,,-2.0,230,66,-2.0,-2,False,,False,,0.00682,2015-08-27T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
