pkEventId,fkSiteId,eventCode,description,corpsPermitNumber,vesselName,requestDate,conclusionDate,fkMemberIdprojectManager,fkFileLocationId,fkImpactedWatersId,crdpermitNumber,entityLegalName,totalEventEnvironmentalImpacts,totalEventAuthorizedImpacts,mitigationArea,actions,eventApplicantAgents,eventAttachments,eventNotes,coastalPermitMember,projects,pkSiteId,commonName,siteNumber,latSeconds,longSeconds,dnrverified,projectAddress,altLocDesc,pin,city,xrefSiteNumber,lotPhaseDistrict,fkSubDivisionId,fkWaterWayId,fkCountyId,fkIslandId,fkWaterwayTypeId,subDivisionHasRestriction,subDivisionRestriction,waterwayHasRestriction,waterwayRestriction,totalSiteImpacts,allPermitsLastExpiryDate,marinaLeaseLastExpiryDate,isAllPermitsExpired,isMarinaLeaseExpired,historicalTracking,historicalEventMemos,historicalDeletedSiteRecs,historicalCorpsPermitNums,historicalSiteHistory,isLockedForEdit,fkLastLockedBy,lastLockedAt,systemLockerBit,fkSubDivision,fkWaterWay,fkCounty,fkIsland,fkWaterwayType,siteStructures,coordinates,siteTypes,projectTypes,latitude,longitude
26213,612,CMP20190028,CMPA for upgrades to Berth 2 at Colonel's Island.,201900544,,2019-08-01T00:00:00,2020-01-17T00:00:00,76,6,1,CMP#767,Georgia Ports Authority,2.92264,0.0,0.0,[],"[{""pkEventApplicantAgentId"": 45814, ""fkEventId"": 26213, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Novack"", ""firstName"": ""Christopher"", ""mi"": "" "", ""company"": ""Georgia Ports Authority"", ""address1"": ""PO Box 2406"", ""address2"": """", ""city"": ""Savannah"", ""state"": ""GA"", ""zip"": ""31402"", ""eventApplicantAgentContacts"": []}, {""pkEventApplicantAgentId"": 45815, ""fkEventId"": 26213, ""fkApplicantAgentTypeId"": 2, ""lastName"": ""Wall"", ""firstName"": ""Brandon"", ""mi"": "" "", ""company"": ""Sligh Environmental Group"", ""address1"": ""31 Park Of Commerce Way"", ""address2"": ""Suite 200B"", ""city"": ""Savannah"", ""state"": ""GA"", ""zip"": ""31405"", ""eventApplicantAgentContacts"": []}]",[],[],,,612,"GPA: Ocean Terminal (East River), Mayors Point Teminal, Colonels Island Terminal",10211987_120000AM,112071.5388,-293523.6276,True,Confluence Of Turtle River & South Brunswick River,Ocean Terminal (1-3+Lanier) = 2nd - 5th St.,,Brunswick,06172008_120511PM & 07012019_113619AM,Mayor Point = Bay St. @ Mansfield,-2.0,273,66,15.0,14,False,,False,,115.55377,2031-02-25T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[],31.130982999999997,-81.534341
26198,928,CMP20190026,Modification to Existing Community Dock. Minor,199806450,,2019-08-02T00:00:00,2020-06-02T00:00:00,-2,19,1,CMP#774,"Little Cumberland Island Homes Association, Inc.",0.05429,0.00517,0.0,[],"[{""pkEventApplicantAgentId"": 45790, ""fkEventId"": 26198, ""fkApplicantAgentTypeId"": 1, ""lastName"": """", ""firstName"": """", ""mi"": "" "", ""company"": ""Little Cumberland Island Homes Association"", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}]",[],[],,,928,"Little Cumberland Island Homes Association, Inc.",11141990_120000AM,111421.476,-293115.492,True,77 Otter Trail,Atlantic/Shell Creek,,St. Marys,,"General's Mound, 31st GMD",-2.0,8,23,34.0,13,False,,False,,0.45202,2025-06-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[],30.950409999999998,-81.42097000000001
26194,2372,CMP20190025,New education dock and partial removal of existing dock.,201100474,,2019-07-26T00:00:00,2022-04-11T00:00:00,33,-2,1,CMP#797,Burton 4H Center UGA,0.04534,0.04148,0.0,[],"[{""pkEventApplicantAgentId"": 45783, ""fkEventId"": 26194, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""McCollum"", ""firstName"": ""John"", ""mi"": "" "", ""company"": ""UGA"", ""address1"": ""240A Riverbend Road"", ""address2"": """", ""city"": ""Athens"", ""state"": ""GA"", ""zip"": ""30602"", ""eventApplicantAgentContacts"": []}, {""pkEventApplicantAgentId"": 45784, ""fkEventId"": 26194, ""fkApplicantAgentTypeId"": 2, ""lastName"": ""Brown"", ""firstName"": ""Alton"", ""mi"": "" "", ""company"": ""RLC"", ""address1"": ""41 Park Of Commerce Way"", ""address2"": ""Ste. 303"", ""city"": ""Savannah"", ""state"": ""GA"", ""zip"": ""31405"", ""eventApplicantAgentContacts"": []}]",[],[],,,2372,Burton 4H Center (UGA Marex),07151998_120000AM,115224.3,-291066.53976,True,9 Lewis Avenue,6th St. & Lewis Ave.,,,02222013_013626PM,,-2.0,159,28,-2.0,3,False,,False,,0.08823,2027-03-24T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[],32.006750000000004,-80.8518166
26169,8923,CMP20190024,Time Extension,201400177,,2019-07-24T00:00:00,2019-08-16T00:00:00,-2,24,1,CMP#692,"Hawkins Island Property Owners Association, Inc.",0.09573,0.0,0.0,[],"[{""pkEventApplicantAgentId"": 45749, ""fkEventId"": 26169, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Friddle"", ""firstName"": ""Terry"", ""mi"": "" "", ""company"": ""Hawkins Island Property Owners Association, Inc."", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}]",[],[],,,8923,"Hawkins Island Property Owners Association, Inc",03112014_024826PM,112303.368,-293022.936,True,"118 Hawkins Lane , 107 Hawkins Lane",Hawkins Island Common Area,04-11206,St. Simons,,"Phase 4, 1.721 Acre, 25th GMD",-2.0,97,66,23.0,3,False,,False,,0.19146,2024-08-11T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[],31.19538,-81.39526
26137,928,CMP20190023,Shell Creek Living Shoreline Bank Stabilization,SAS199306450,,2019-07-16T00:00:00,2020-05-11T00:00:00,-2,21,-3,771,"Little Cumberland Island Homes Association, Inc.",0.11403,0.11403,0.0,[],"[{""pkEventApplicantAgentId"": 45699, ""fkEventId"": 26137, ""fkApplicantAgentTypeId"": 1, ""lastName"": """", ""firstName"": """", ""mi"": "" "", ""company"": ""Little Cumberland Island Homes Association, Inc."", ""address1"": ""145 Hampton Point Drive"", ""address2"": """", ""city"": ""St. Simons Island"", ""state"": ""GA"", ""zip"": ""31522"", ""eventApplicantAgentContacts"": []}, {""pkEventApplicantAgentId"": 45698, ""fkEventId"": 26137, ""fkApplicantAgentTypeId"": 2, ""lastName"": ""Brown"", ""firstName"": ""Alton"", ""mi"": "" "", ""company"": ""RLC"", ""address1"": ""41 Park Of Commerce Way"", ""address2"": ""Ste. 303"", ""city"": ""Savannah"", ""state"": ""GA"", ""zip"": ""31405"", ""eventApplicantAgentContacts"": []}, {""pkEventApplicantAgentId"": 60204, ""fkEventId"": 26137, ""fkApplicantAgentTypeId"": 2, ""lastName"": ""Parker"", ""firstName"": ""Lexie"", ""mi"": "" "", ""company"": """", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}]",[],[],,,928,"Little Cumberland Island Homes Association, Inc.",11141990_120000AM,111421.476,-293115.492,True,77 Otter Trail,Atlantic/Shell Creek,,St. Marys,,"General's Mound, 31st GMD",-2.0,8,23,34.0,13,False,,False,,0.45202,2025-06-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[],30.950409999999998,-81.42097000000001
26043,6676,CMP20190022,"Investigate CAP Funding (USACE Continuing Authorities Program) to Fund Repairs or Long Term Bulkheads, etc.: Withdrawn",NA,,2019-06-24T00:00:00,2019-08-06T00:00:00,33,-2,1,,,0.0,0.0,0.0,[],"[{""pkEventApplicantAgentId"": 45548, ""fkEventId"": 26043, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Kirkland"", ""firstName"": ""Jefferson"", ""mi"": "" "", ""company"": ""Chatham County Department Of Engineering"", ""address1"": ""124 Bull Street"", ""address2"": """", ""city"": ""Savannah"", ""state"": ""GA"", ""zip"": ""31401"", ""eventApplicantAgentContacts"": []}]",[],[],,,6676,US 80 McQueens Trail,03042008_120000AM,115345.7892,-291400.8768,True,US 80 McQueens Trail,North Of Hwy Adjacent To And South Of Savannah Riv,Savannah,,01132005_025421PM,,-2.0,260,28,40.0,14,False,,False,,0.53825,2025-11-16T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[],32.040497,-80.94468800000001
25956,1719,CMP20190021,"Modify CMPA #434 Thunderbolt Harbour Phase II: Floats will be 10' Wide Instead of 8"" Wide",200006120,,2001-04-25T00:00:00,2001-05-04T00:00:00,30,-2,1,CMP#414,,0.36329,0.06313,0.0,[],"[{""pkEventApplicantAgentId"": 45429, ""fkEventId"": 25956, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Brunson"", ""firstName"": ""Tommy"", ""mi"": "" "", ""company"": """", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}]",[],[],,,1719,"Thunderbolt Harbor Condo Marina Phase I And II (B&B Marina, Ambos Marine)",09211995_120100PM,115309.26,-291780.18,True,2902 River Drive,,30005 05012,Thunderbolt,11091984_120000AM,Common Area & Water Bottom Area,-2.0,320,28,-2.0,14,True,,False,,10.95011,2020-11-07T00:00:00,2029-02-28T00:00:00,True,False,,,,,,False,-1,,False,,,,,,[],,[],[],32.03035,-81.05005
25946,278,CMP20190020,public marina with dry stack,201900138,,2019-06-07T00:00:00,2019-09-20T00:00:00,76,14,1,CMP#760,"3 Sea Soms, LLC",0.38444,0.36742,0.0,[],"[{""pkEventApplicantAgentId"": 45418, ""fkEventId"": 25946, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""McMarthy"", ""firstName"": ""Brian"", ""mi"": "" "", ""company"": ""3 Sea Sons, LLC"", ""address1"": ""6 Saint Augustine Bend"", ""address2"": """", ""city"": ""Savannah"", ""state"": ""GA"", ""zip"": ""31404"", ""eventApplicantAgentContacts"": []}, {""pkEventApplicantAgentId"": 45419, ""fkEventId"": 25946, ""fkApplicantAgentTypeId"": 2, ""lastName"": ""Demell"", ""firstName"": ""Mike"", ""mi"": "" "", ""company"": ""ESI"", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}]",[],[],,,278,Savannah Boathouse (Williams Seafood),11131975_120000AM,115328.664,-291457.62,True,8020 Hwy. 80 East,Williams Seafood,,Savannah,,"Lot A, 6th GMD, 4.91 Acre",-2.0,41,28,-2.0,14,True,,False,,2.00183,2025-09-10T00:00:00,2031-01-31T00:00:00,True,False,,,,,,False,-1,,False,,,,,,[],,[],[],32.035740000000004,-80.96045
25943,1719,CMP20190019,"Modify CMPA # 299: 
Remove 374 lf Floats, Add 3 Flow Deflectors, Add Two 85' x 25' Fixed Decks, One 75' x 75' Deck, 142' Bulkhead",9800014850,,1998-06-26T00:00:00,1998-09-28T00:00:00,-2,-2,1,,,0.67537,0.22647,0.0,[],"[{""pkEventApplicantAgentId"": 45413, ""fkEventId"": 25943, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Brunson"", ""firstName"": ""Tommy"", ""mi"": "" "", ""company"": """", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}]",[],[],,,1719,"Thunderbolt Harbor Condo Marina Phase I And II (B&B Marina, Ambos Marine)",09211995_120100PM,115309.26,-291780.18,True,2902 River Drive,,30005 05012,Thunderbolt,11091984_120000AM,Common Area & Water Bottom Area,-2.0,320,28,-2.0,14,True,,False,,10.95011,2020-11-07T00:00:00,2029-02-28T00:00:00,True,False,,,,,,False,-1,,False,,,,,,[],,[],[],32.03035,-81.05005
25942,1719,CMP20190018,Transfer CMPA #299 from SBA to B&B Marina,930002841,,1998-05-05T00:00:00,1998-05-20T00:00:00,-2,-2,1,,,0.0,0.0,0.0,[],"[{""pkEventApplicantAgentId"": 45412, ""fkEventId"": 25942, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Brunson"", ""firstName"": ""Tommy"", ""mi"": "" "", ""company"": ""B&B Marina"", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}]",[],[],,,1719,"Thunderbolt Harbor Condo Marina Phase I And II (B&B Marina, Ambos Marine)",09211995_120100PM,115309.26,-291780.18,True,2902 River Drive,,30005 05012,Thunderbolt,11091984_120000AM,Common Area & Water Bottom Area,-2.0,320,28,-2.0,14,True,,False,,10.95011,2020-11-07T00:00:00,2029-02-28T00:00:00,True,False,,,,,,False,-1,,False,,,,,,[],,[],[],32.03035,-81.05005
25937,1719,CMP20190016,Modify CMPA # 223: Add 6' x 90' & 6' x 74' Floats,074 OYN 006808,,1990-09-25T00:00:00,1991-01-17T00:00:00,-2,-2,1,CMP#223,,0.37888,0.02259,0.0,[],"[{""pkEventApplicantAgentId"": 45404, ""fkEventId"": 25937, ""fkApplicantAgentTypeId"": 1, ""lastName"": """", ""firstName"": """", ""mi"": "" "", ""company"": ""Ambos Marine Service"", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}]",[],[],,,1719,"Thunderbolt Harbor Condo Marina Phase I And II (B&B Marina, Ambos Marine)",09211995_120100PM,115309.26,-291780.18,True,2902 River Drive,,30005 05012,Thunderbolt,11091984_120000AM,Common Area & Water Bottom Area,-2.0,320,28,-2.0,14,True,,False,,10.95011,2020-11-07T00:00:00,2029-02-28T00:00:00,True,False,,,,,,False,-1,,False,,,,,,[],,[],[],32.03035,-81.05005
25936,1719,CMP20190015,Modify CMPA #223: Change Configuration of 074 OYN 006808 Bulkhead: Add 105' & 0.29A Backfill to N & 190' & 0.25A Backfill to S; Add 100 cy Riprap; and Marina Lease,074 OYN 007173 & 074 OYN 006703,,1989-11-06T00:00:00,1990-07-10T00:00:00,-2,-2,1,CMP#223,,0.73432,0.54148,0.0,[],"[{""pkEventApplicantAgentId"": 45402, ""fkEventId"": 25936, ""fkApplicantAgentTypeId"": 1, ""lastName"": """", ""firstName"": """", ""mi"": "" "", ""company"": ""Ambos Marine Service"", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}, {""pkEventApplicantAgentId"": 45403, ""fkEventId"": 25936, ""fkApplicantAgentTypeId"": 2, ""lastName"": """", ""firstName"": """", ""mi"": "" "", ""company"": ""Ambos Marine Service"", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}]",[],[],,,1719,"Thunderbolt Harbor Condo Marina Phase I And II (B&B Marina, Ambos Marine)",09211995_120100PM,115309.26,-291780.18,True,2902 River Drive,,30005 05012,Thunderbolt,11091984_120000AM,Common Area & Water Bottom Area,-2.0,320,28,-2.0,14,True,,False,,10.95011,2020-11-07T00:00:00,2029-02-28T00:00:00,True,False,,,,,,False,-1,,False,,,,,,[],,[],[],32.03035,-81.05005
25935,1719,CMP20190014,Change of Use from Shrimp Docks to Boat Marina: Add 28 Wetslips & 480' Concrete Bulkhead with 300 CY Backfill,074 OYN 006808,,1988-09-01T00:00:00,1989-01-10T00:00:00,-2,-2,1,CMP#223,,0.54913,0.42792,0.0,[],"[{""pkEventApplicantAgentId"": 45401, ""fkEventId"": 25935, ""fkApplicantAgentTypeId"": 1, ""lastName"": """", ""firstName"": """", ""mi"": "" "", ""company"": ""Ambos Marine Service"", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}]",[],[],,,1719,"Thunderbolt Harbor Condo Marina Phase I And II (B&B Marina, Ambos Marine)",09211995_120100PM,115309.26,-291780.18,True,2902 River Drive,,30005 05012,Thunderbolt,11091984_120000AM,Common Area & Water Bottom Area,-2.0,320,28,-2.0,14,True,,False,,10.95011,2020-11-07T00:00:00,2029-02-28T00:00:00,True,False,,,,,,False,-1,,False,,,,,,[],,[],[],32.03035,-81.05005
25916,275,CMP20190013,Time Extension CMPA #146,074 OYNM 004452,,1988-03-30T00:00:00,1988-05-10T00:00:00,-2,-2,1,CMP#146,,0.0,0.0,0.0,[],"[{""pkEventApplicantAgentId"": 45377, ""fkEventId"": 25916, ""fkApplicantAgentTypeId"": 1, ""lastName"": """", ""firstName"": """", ""mi"": "" "", ""company"": ""Latex Construction Co."", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}]",[],[],,,275,"Thunderbolt Marine Inc. (Thunderbolt Marina Palmer Johnson, Latex Corp., & River's End Restaurant",07081975_120000AM,115285.212,-291770.352,True,3124 River Drive,Thunderbolt Marine Tract,3-0007 -02-015,Thunderbolt,,,-2.0,320,28,67.0,14,True,,False,,19.20562,2027-11-09T00:00:00,2019-02-28T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[],32.02367,-81.04732
25915,275,CMP20190012,Time Extension CMPA # 146,074 OYN 004452,,1986-05-13T00:00:00,1986-08-12T00:00:00,-2,-2,1,CMP#146,,0.0,0.0,0.0,[],"[{""pkEventApplicantAgentId"": 45376, ""fkEventId"": 25915, ""fkApplicantAgentTypeId"": 1, ""lastName"": """", ""firstName"": """", ""mi"": "" "", ""company"": ""Latex Construction Co."", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}]",[],[],,,275,"Thunderbolt Marine Inc. (Thunderbolt Marina Palmer Johnson, Latex Corp., & River's End Restaurant",07081975_120000AM,115285.212,-291770.352,True,3124 River Drive,Thunderbolt Marine Tract,3-0007 -02-015,Thunderbolt,,,-2.0,320,28,67.0,14,True,,False,,19.20562,2027-11-09T00:00:00,2019-02-28T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[],32.02367,-81.04732
25910,275,CMP20190011,Extend CMPA # 146 (Boatyard Expansion) for 2 Years,074 OYN 004452,,1984-08-21T00:00:00,1984-08-21T00:00:00,-2,-2,1,CMP#146,,0.0,0.0,0.0,[],"[{""pkEventApplicantAgentId"": 45370, ""fkEventId"": 25910, ""fkApplicantAgentTypeId"": 1, ""lastName"": """", ""firstName"": """", ""mi"": "" "", ""company"": ""Latex Construction Co."", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}]",[],[],,,275,"Thunderbolt Marine Inc. (Thunderbolt Marina Palmer Johnson, Latex Corp., & River's End Restaurant",07081975_120000AM,115285.212,-291770.352,True,3124 River Drive,Thunderbolt Marine Tract,3-0007 -02-015,Thunderbolt,,,-2.0,320,28,67.0,14,True,,False,,19.20562,2027-11-09T00:00:00,2019-02-28T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[],32.02367,-81.04732
25909,1455,CMP20190010,Improvements to infrastructure at existing boat ramp & Service dock,NWP 3A,,2019-05-13T00:00:00,2020-01-24T00:00:00,33,-2,1,CMP#766,City Of Port Wentwhorth,0.15542,0.15542,0.0,[],"[{""pkEventApplicantAgentId"": 45369, ""fkEventId"": 25909, ""fkApplicantAgentTypeId"": 1, ""lastName"": """", ""firstName"": """", ""mi"": "" "", ""company"": ""City Of Port Wentworth"", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}]",[],[],,,1455,"Houlihan Boat Landing, Chatham County/City Of Port Wentworth",04151994_120500PM,115793.748,-292163.80996,True,,"River Mile 21.6, SW Corner Hwy 25, 8th GMD Chatham",1-0815-01-002,Port Wentworth,,2.8 Acre Remainder Portion Of Weyerhaeuser NR Co. Tract,-2.0,260,28,-2.0,14,False,,False,,0.51203,2025-01-03T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[],32.164930000000005,-81.15661387777777
25902,10829,CMP20190009,Installing 4 outfalls and rip rap for new round a bout construction; 0.01 acres of marsh impact,201900388,,2019-06-03T00:00:00,2019-08-14T00:00:00,76,14,5,,Glynn County Board Of Commissioner,0.0,0.0,0.0,[],"[{""pkEventApplicantAgentId"": 45359, ""fkEventId"": 25902, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Browning"", ""firstName"": ""Michael"", ""mi"": "" "", ""company"": ""Glynn County Board Of Commissioners"", ""address1"": ""7125 Reynolds Street"", ""address2"": """", ""city"": ""Brunswick"", ""state"": ""GA"", ""zip"": ""31520"", ""eventApplicantAgentContacts"": []}, {""pkEventApplicantAgentId"": 45360, ""fkEventId"": 25902, ""fkApplicantAgentTypeId"": 2, ""lastName"": ""Bucey"", ""firstName"": ""Dan"", ""mi"": "" "", ""company"": ""RLC"", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}]",[],[],,,10829,Glynn County Board Of Commissioners,07122018_020514PM,112127.904,-292948.956,True,"East Beach Causeway, Ocean Boulevard,, And First S",,,St. Simons,,Multiple Parcels Including Marsh Claimed By Bruce,-2.0,241,66,59.0,6,False,,False,,0.0,1900-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[],31.146639999999998,-81.37471000000001
25763,986,CMP20190007,Install new floating dock and pier; will serve as a wave attenuator,200502207,,2019-05-06T00:00:00,2020-05-12T00:00:00,76,17,1,CMP#769,"Brunswick Landing Marina, Inc",0.10498,0.10498,0.0,[],"[{""pkEventApplicantAgentId"": 45167, ""fkEventId"": 25763, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Torras"", ""firstName"": ""Robert"", ""mi"": ""J"", ""company"": ""Brunswick Landing Marina, Inc"", ""address1"": ""1 Torras Landing"", ""address2"": """", ""city"": ""Brunswick"", ""state"": ""GA"", ""zip"": ""31520"", ""eventApplicantAgentContacts"": []}]",[],[],,,986,Brunswick Landing Marina: Approved Live-Aboard Marina,05141991_120100AM,112155.012,-293396.832,True,2429 Newcastle Street,Aiken Island,01-02721,Brunswick,01142016_013349PM,,-2.0,2,66,2.0,3,False,,False,,7.51669,2025-06-09T00:00:00,2029-02-28T00:00:00,True,False,,,,,,False,-1,,False,,,,,,[],,[],[],31.15417,-81.49912
25680,2465,CMP20190006,Extension of community dock permit,200701954,,2019-04-15T00:00:00,2019-04-18T00:00:00,76,17,1,CMP#677,"Yacht Clubb, LLC",0.22045,0.0,0.0,[],"[{""pkEventApplicantAgentId"": 45042, ""fkEventId"": 25680, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Been"", ""firstName"": ""Stephen"", ""mi"": ""F"", ""company"": """", ""address1"": ""PO Box 22547"", ""address2"": """", ""city"": ""St. Simons Island"", ""state"": ""GA"", ""zip"": ""31522"", ""eventApplicantAgentContacts"": []}, {""pkEventApplicantAgentId"": 45043, ""fkEventId"": 25680, ""fkApplicantAgentTypeId"": 2, ""lastName"": ""Bucey"", ""firstName"": ""Dan"", ""mi"": "" "", ""company"": ""RLC"", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}]",[],[],,,2465,"Yacht Club (Atlas, Stewart Atlantic Properties, Sea Tow, Sea Island Yacht Club)",10261998_120100PM,112198.896,-293082.552,True,,Old Coast Guard Dock Site,,St. Simons Island,,Sea Island Yacht Club Tract,-2.0,117,66,59.0,14,False,,False,,1.38315,2025-08-25T00:00:00,2034-05-31T00:00:00,True,False,,,,,,False,-1,,False,,,,,,[],,[],[],31.166359999999997,-81.41182
25674,11131,CMP20190005,Change of use from Private Dock to Commercial. Cross Reference with 074 OYN RP0005 & 074 OYN 007179,920013630,,1992-11-02T00:00:00,1992-12-28T00:00:00,-2,-2,1,CMP#265,,0.0,0.0,0.0,[],"[{""pkEventApplicantAgentId"": 45034, ""fkEventId"": 25674, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Skipper"", ""firstName"": ""Joe"", ""mi"": "" "", ""company"": """", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}]",[],[],,,11131,Highsmith (Skipper),04122019_094456AM,111834.972,-293655.384,True,4939 Dover Bluff Road,,,,,,-2.0,201,23,-2.0,3,False,,False,,0.04408,2002-12-28T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[],31.065269999999998,-81.57094000000001
25587,3544,CMP20190004,"Several Changes over 4-Year Period: Widen & Deepen 8,100' x 40' Tidal Canal w/ Shoreline Protection & Excavate 33-Acre Lagoon - Both with Tide Gates. Includes Boat Launching Ramp at NW End & Dock Facility Near Cherry Hill House. Lagoons Built on Filled Non-Tidal Wetlands Draining to Canal",074 OYN 004654,,1983-11-08T00:00:00,1987-02-09T00:00:00,-2,-2,5,CMP#157,,7.43802,7.43802,0.0,[],"[{""pkEventApplicantAgentId"": 44901, ""fkEventId"": 25587, ""fkApplicantAgentTypeId"": 1, ""lastName"": """", ""firstName"": """", ""mi"": "" "", ""company"": ""Cherry Hill Plantation Inc"", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}]",[],[],,,3544,"Ford Field And River Club (Marina, Main House & S/d, Bryco Inc.)",09132000_120100PM,114995.016,-292638.996,True,1 Club House Drive,The Ford Plantation,0544 200,Richmond Hill,,"POA & Club Properties, 432.717 Acres, 20th GMD",149.0,227,18,-2.0,14,False,,False,,137.45598,2026-10-09T00:00:00,2019-02-28T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[],31.943060000000003,-81.28860999999999
